dwc:county,dwc:country,dwc:family,dwc:day,dwc:recordedBy,dwc:order,dwc:institutionCode,dwc:class,dwc:phylum,idigbio:uuid,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:subgenus,dwc:decimalLatitude,dwc:higherClassification,dwc:catalogNumber,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:specificEpithet,dwc:stateProvince,dwc:collectionCode,dwc:genus,dwc:continent,idigbio:dateModified,dwc:scientificName,dwc:year
,,Holothuriidae,15,C. Piotrowski,,CAS,,ECHINODERMATA,b914c8c8-ce4a-4f9b-8083-5548298909d9,"Jaeger, 1833",urn:catalog:CAS:IZ:173070,,5.8888833,Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae,173070,-162.0917333,,9,atra,,IZ,Holothuria,,2014-11-07T18:46:36.384Z,Holothuria atra,2006
,,Holothuriidae,19,C. Piotrowski and R. Van Syoc,,CAS,,ECHINODERMATA,b4af6642-d832-4a8f-a57c-ae01ac63ea02,"Lesson, 1830",urn:catalog:CAS:IZ:174577,,5.8715167,Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae,174577,-162.1068167,,9,edulis,,IZ,Holothuria,,2014-11-07T17:22:45.609Z,Holothuria edulis,2006
,Lesser Antilles,Holothuriidae,20,"Virginie Heros, Dominique Lamy",Aspidochirotida,FLMNH,Holothuroidea,,429a3770-7010-4413-a441-0cbc715f9d17,Selenka,E6C60993-0D15-40C7-897E-B946C4406833,,16.221831,,12857-Echinodermata,-61.548108,,5,parvula,Guadeloupe Island,Invertebrate Zoology,Holothuria,,2014-10-16T18:02:02.175Z,Holothuria parvula,2012
,,Holothuriidae,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,9eb59bc8-9253-49e5-ac50-3bbd71dfee35,"Semper, 1868",MCZ:IZ:125731,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,125731,,,,arenicola,,IZ,Holothuria,Pacific Ocean,2014-11-15T18:59:44.976Z,Holothuria (Thymiosycia) arenicola,
,,Holothuriidae,,"Hancock Pacific Expeditions, RV Velero III",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,6cd5b68d-6d4f-49f0-92e9-41d9d7dc3e0c,"Semper, 1868",MCZ:IZ:HOL-1880,,-0.5994444444,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-1880,-90.9261111111,,,arenicola,,IZ,Holothuria,Pacific Ocean,2014-11-15T21:22:33.880Z,Holothuria (Thymiosycia) arenicola,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,d9a7bb21-eebb-402b-8ecd-390d5ddf9065,"Gmelin, 1791",MCZ:IZ:HOL-705,,42.966601,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Holothuria) tubulosa,HOL-705,15.509777,,,tubulosa,,IZ,Holothuria,,2014-11-15T23:28:27.036Z,Holothuria (Holothuria) tubulosa,
,,Holothuriidae,,M. Dinorah Herrero,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,28da388f-ce54-4945-a4d6-88a9d6529de0,"Deichmann, 1937",MCZ:IZ:127885,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Stauropora) pluricuriosa,127885,,,,pluricuriosa,,IZ,Holothuria,Pacific Ocean,2014-11-15T23:24:18.203Z,Holothuria (Stauropora) pluricuriosa,
,,Holothuriidae,,"Edward Copeland, Charles F. Hartt",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,1fd010af-3c27-4425-aabe-d9289ebfa2d3,"Selenka, 1867",MCZ:IZ:HOL-887,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-887,,,,grisea,,IZ,Holothuria,Atlantic Ocean,2014-11-15T20:55:04.167Z,Holothuria (Halodeima) grisea,
,,Holothuriidae,,"Richard H. Chesher, Rosenstiel School of Marine and Atmospheric Science, University of Miami, RV John E Pillsbury",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,7f54e568-8610-4855-8157-1d5cda6f4fa2,Ludwig,MCZ:IZ:HOL-4107,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) occidentalis,HOL-4107,,,,occidentalis,,IZ,Holothuria,Atlantic Ocean,2014-11-15T16:26:25.521Z,Holothuria (Cystipus) occidentalis,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,b7941533-630b-4e70-98f6-54e1aefce563,"Semper, 1868",MCZ:IZ:HOL-579,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Selenkothuria) erinaceus,HOL-579,,,,erinaceus,,IZ,Holothuria,Pacific Ocean,2014-11-15T14:17:26.635Z,Holothuria (Selenkothuria) erinaceus,
,,Holothuriidae,,Carnegie Australian Harvard Expedition,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,03ccaa84-e30d-4c8e-89d8-fd9ecfce9e7c,"Ludwig, 1875",MCZ:IZ:HOL-1530,,-17.96361,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Stauropora) modesta,HOL-1530,122.23028,,,modesta,,IZ,Holothuria,Indian Ocean,2014-11-15T19:45:13.372Z,Holothuria (Stauropora) modesta,
,,Holothuriidae,,Hubert Lyman Clark,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,335e9a34-1a98-474c-82e2-28514499fc0c,"Ludwig, 1875",MCZ:IZ:HOL-875,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) cubana,HOL-875,,,,cubana,,IZ,Holothuria,Atlantic Ocean,2014-11-15T11:33:33.469Z,Holothuria (Cystipus) cubana,
,,Holothuriidae,,"Carnegie Expedition to the Torres Strait, Hubert Lyman Clark",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,30f70d7c-9f11-437e-822d-f049110b8d08,"Selenka, 1867",MCZ:IZ:HOL-1031,,-16.762555,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) rigida,HOL-1031,145.981093,,,rigida,,IZ,Holothuria,Pacific Ocean,2014-11-15T08:03:12.731Z,Holothuria (Cystipus) rigida,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,37947cf2-62c9-42f9-ac13-1a6f0a2ae8c7,"Selenka, 1867",MCZ:IZ:HOL-1420,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Lessonothuria) pardalis,HOL-1420,,,,pardalis,,IZ,Holothuria,[no higher geography data],2014-11-15T21:40:28.739Z,Holothuria (Lessonothuria) pardalis,
,,Holothuriidae,,Hubert Lyman Clark,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,1d82ef38-e482-4f42-a3f6-cbb6d3d78f1c,"Selenka, 1867",MCZ:IZ:HOL-630,,18.218696,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-630,-77.313232,,,grisea,,IZ,Holothuria,Atlantic Ocean,2014-11-15T21:35:51.453Z,Holothuria (Halodeima) grisea,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,022a10b2-9b2f-4238-9d95-5f9f6f858d8e,"Selenka, 1867",MCZ:IZ:HOL-4089,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) inhabilis,HOL-4089,,,,inhabilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T15:23:55.331Z,Holothuria (Cystipus) inhabilis,
,,Holothuriidae,,Edward William Bennett,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,fe429931-af5f-4d17-b440-2cac8cc53fe2,"HL Clark, 1938",MCZ:IZ:HOL-1516,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) macroperona,HOL-1516,,,,macroperona,,IZ,Holothuria,Indian Ocean,2014-11-15T18:48:36.397Z,Holothuria (Thymiosycia) macroperona,
,,Holothuriidae,,Carnegie Australian Harvard Expedition,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,c5dc0339-9ede-46cf-b17f-a40796d93ca4,"Erwe, 1913",MCZ:IZ:HOL-1526,,-18.571347,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Theelothuria) michaelseni,HOL-1526,121.729044,,,michaelseni,,IZ,Holothuria,Indian Ocean,2014-11-15T20:10:27.452Z,Holothuria (Theelothuria) michaelseni,
,,Holothuriidae,,"Templeton Crocker, Zaca Expedition",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,1124bdfd-40cc-457b-ac90-da429733c8dd,"Selenka, 1867",MCZ:IZ:HOL-1945,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) languens,HOL-1945,,,,languens,,IZ,Holothuria,Pacific Ocean,2014-11-15T16:55:51.585Z,Holothuria (Semperothuria) languens,
,,Holothuriidae,,Carnegie Australian Harvard Expedition,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,cef6b91b-764f-4368-a18c-2d16d3b64622,"Lesson, 1830",MCZ:IZ:HOL-1532,,-16.38861,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Mertensiothuria) hilla,HOL-1532,122.92528,,,hilla,,IZ,Holothuria,Indian Ocean,2014-11-15T18:30:06.661Z,Holothuria (Mertensiothuria) hilla,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,0dff8896-ebdd-4f7d-acbc-724b925b75aa,"Delle Chiaje, 1824",MCZ:IZ:HOL-876,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Roweothuria) poli,HOL-876,,,,poli,,IZ,Holothuria,,2014-11-15T16:20:47.405Z,Holothuria (Roweothuria) poli,
,,Holothuriidae,,"Yacht Stranger, Milo Woodbridge Williams",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,3ead23f8-8823-475f-9bf0-23951ae0059e,"(Brandt, 1835)",MCZ:IZ:HOL-1983,,18.7666666667,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Mertensiothuria) leucospilota,HOL-1983,-111.7,,,leucospilota,,IZ,Holothuria,Pacific Ocean,2014-11-15T23:52:33.265Z,Holothuria (Mertensiothuria) leucospilota,
,,Holothuriidae,,"Carnegie Expedition to the Torres Strait, Hubert Lyman Clark",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,e4854700-5634-498e-afc8-73f361ceda78,"Semper, 1868",MCZ:IZ:HOL-1058,,-9.91518,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-1058,144.05164,,,arenicola,,IZ,Holothuria,Pacific Ocean,2014-11-15T13:41:51.770Z,Holothuria (Thymiosycia) arenicola,
,,Holothuriidae,,Elisabeth Deichmann,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,4f860620-39bb-4047-83aa-41a6f88252ca,"Selenka, 1867",MCZ:IZ:HOL-1836,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-1836,,,,grisea,,IZ,Holothuria,Atlantic Ocean,2014-11-15T16:08:56.201Z,Holothuria (Halodeima) grisea,
,,Holothuriidae,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,d5f65c3e-415c-4c27-82a5-d6b1a813428e,"Selenka, 1867",MCZ:IZ:HOL-1895,,5.5666666667,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) inhabilis,HOL-1895,-86.9888888889,,,inhabilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T20:24:44.706Z,Holothuria (Cystipus) inhabilis,
,Mexico,Holothuriidae,16,A.J. Ferreira,,CAS,,ECHINODERMATA,74e1ca37-9a07-496d-a8b4-a335895ee3fd,"(Selenka, 1867)",urn:catalog:CAS:IZ:117978,,,Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae,117978,,,11,rigida,,IZ,Holothuria,,2014-11-07T18:05:30.595Z,Holothuria rigida,1972
,,Holothuriidae,,"Carnegie Expedition to the Torres Strait, Hubert Lyman Clark",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,b0387dc2-7ac0-4cc3-8feb-dce2384a42b9,"Hubert Lyman Clark, 1921",MCZ:IZ:HOL-1020,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Lessonothuria) cumulus,HOL-1020,,,,cumulus,,IZ,Holothuria,Pacific Ocean,2014-11-15T02:48:23.026Z,Holothuria (Lessonothuria) cumulus,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,12ee6374-f86e-4d6a-b57c-2cddf137045d,"Semper, 1868",MCZ:IZ:HOL-870,,-6.028749,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Selenkothuria) erinaceus,HOL-870,39.473784,,,erinaceus,,IZ,Holothuria,Indian Ocean,2014-11-15T04:11:22.056Z,Holothuria (Selenkothuria) erinaceus,
,,Holothuriidae,,"RV Anton Bruun, Arthur G. Humes",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,f32d805e-471d-4c77-a9f2-175d9ca949e2,"Ludwig, 1875",MCZ:IZ:HOL-3032,,8.6266666667,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) mexicana,HOL-3032,-78.85,,,mexicana,,IZ,Holothuria,Atlantic Ocean,2014-11-15T03:39:32.669Z,Holothuria (Halodeima) mexicana,
,,Holothuriidae,,David F. Truett,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,8434df04-e50d-46eb-a035-bbba38142368,"(Selenka, 1867)",MCZ:IZ:HOL-4048,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Microthele) nobilis,HOL-4048,,,,nobilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T04:42:31.011Z,Holothuria (Microthele) nobilis,
,,Holothuriidae,,James M. Barnard,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,8756f30a-55a6-441d-b56b-939a2d757100,"Lesson, 1830",MCZ:IZ:HOL-762,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Mertensiothuria) hilla,HOL-762,,,,hilla,,IZ,Holothuria,Pacific Ocean,2014-11-15T04:28:09.980Z,Holothuria (Mertensiothuria) hilla,
,Panama,Holothuriidae,,Hassler Expedition,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,cea84228-976e-43e6-b264-d16b54d1c4e8,"Selenka, 1867",MCZ:IZ:HOL-653,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) languens,HOL-653,,,,languens,,IZ,Holothuria,Central America,2014-11-15T03:46:21.501Z,Holothuria (Semperothuria) languens,
,,Holothuriidae,,"Hubert Lyman Clark, Carnegie Expedition to the Torres Strait",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,6010b5ba-10d3-4d30-826e-45785449baf1,"Jaeger, 1833",MCZ:IZ:HOL-1015,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Microthele) fuscopunctata,HOL-1015,,,,fuscopunctata,,IZ,Holothuria,Pacific Ocean,2014-11-15T04:00:06.416Z,Holothuria (Microthele) fuscopunctata,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,ff976ca1-d77e-4ccb-b938-db4ee2f4dba2,"(Selenka, 1867)",MCZ:IZ:HOL-822,,24.621604,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona) parvula,HOL-822,-82.984874,,,parvula,,IZ,Holothuria,Atlantic Ocean,2014-11-15T04:47:17.421Z,Holothuria (Platyperona) parvula,
,,Holothuriidae,,Arthur G. Humes,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,c2d06905-dcc0-4072-a541-3dd9d4d9a916,"Jaeger, 1833",MCZ:IZ:HOL-3011,,-13.308301,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Metriatyla) scabra,HOL-3011,48.264571,,,scabra,,IZ,Holothuria,Indian Ocean,2014-11-15T07:00:08.578Z,Holothuria (Metriatyla) scabra,
,,Holothuriidae,,Hassler Expedition,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,f5985334-2569-49cd-bab0-493ad7e528fe,"Selenka, 1867",MCZ:IZ:HOL-628,,18.2644444444,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-628,-64.7588888889,,,grisea,,IZ,Holothuria,Atlantic Ocean,2014-11-15T05:34:53.600Z,Holothuria (Halodeima) grisea,
,,Holothuriidae,,"Edward M. Grosse, Bermuda Institute of Ocean Sciences",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,73266922-ab99-438c-8dd1-e2e16dadeded,"Semper, 1868",MCZ:IZ:HOL-1110,,32.288127,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-1110,-64.759955,,,arenicola,,IZ,Holothuria,Atlantic Ocean,2014-11-15T07:34:18.047Z,Holothuria (Thymiosycia) arenicola,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,95103199-cd32-4955-87e1-379b40d0ba82,"(Forskål, 1775)",MCZ:IZ:HOL-639,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) impatiens,HOL-639,,,,impatiens,,IZ,Holothuria,Pacific Ocean,2014-11-15T07:49:44.884Z,Holothuria (Thymiosycia) impatiens,
,,Holothuriidae,,Clip,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,f0d77fde-18ec-449e-9b5b-5468a7b46303,"(Brandt, 1835)",MCZ:IZ:HOL-4085,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Mertensiothuria) leucospilota,HOL-4085,,,,leucospilota,,IZ,Holothuria,Pacific Ocean,2014-11-15T09:16:44.561Z,Holothuria (Mertensiothuria) leucospilota,
,,Holothuriidae,,"Hubert Lyman Clark, Carnegie Expedition",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,fd76b0c2-ba42-4341-b1e4-b30cf862cbc0,"(Selenka, 1867)",MCZ:IZ:HOL-1185,,11.177882,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona) parvula,HOL-1185,-60.811479,,,parvula,,IZ,Holothuria,Atlantic Ocean,2014-11-15T04:08:15.295Z,Holothuria (Platyperona) parvula,
,,Holothuriidae,,"Carnegie Expedition to the Torres Strait, Hubert Lyman Clark",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,fa93f447-3988-4772-8dd8-a57d663596ef,"Jaeger, 1833",MCZ:IZ:HOL-1012,,-9.91518,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) atra,HOL-1012,144.05164,,,atra,,IZ,Holothuria,Pacific Ocean,2014-11-15T06:10:12.667Z,Holothuria (Halodeima) atra,
,,Holothuriidae,,RV John E Pillsbury 6607,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,01b78ce5-a8f9-4f1e-993c-1bde9e5d99dc,Ludwig,MCZ:IZ:HOL-4093,,8.6483,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) occidentalis,HOL-4093,-77.22,,,occidentalis,,IZ,Holothuria,Atlantic Ocean,2014-11-15T06:05:54.785Z,Holothuria (Cystipus) occidentalis,
,,Holothuriidae,,Bahama Expedition  1893,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,e5f4cf03-b6e4-4820-8ff9-c1b638ba4214,"Selenka, 1867",MCZ:IZ:HOL-1340,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Selenkothuria) glaberrima,HOL-1340,,,,glaberrima,,IZ,Holothuria,Pacific Ocean,2014-11-15T07:15:10.240Z,Holothuria (Selenkothuria) glaberrima,
,,Holothuriidae,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,9026746a-b218-4fee-9898-d25e68179d37,"Semper, 1868",MCZ:IZ:128110,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona) difficilis,128110,,,,difficilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T09:38:53.680Z,Holothuria (Platyperona) difficilis,
,,Holothuriidae,,"Hancock Pacific Expeditions, RV Velero III",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,aaaaeb69-4b16-452c-ad6f-e99a64f2a02f,"Deichmann, 1937",MCZ:IZ:128104,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Vaneyothuria) zacae,128104,,,,zacae,,IZ,Holothuria,Pacific Ocean,2014-11-15T07:41:19.547Z,Holothuria (Vaneyothuria) zacae,
,,Holothuriidae,,Keppel Harcourt Barnard,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,1bd46a37-9f9c-4a76-9e30-8b586bafdf5f,"Jaeger, 1833",MCZ:IZ:HOL-1251,,-26.028229,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Metriatyla) scabra,HOL-1251,32.785548,,,scabra,,IZ,Holothuria,Indian Ocean,2014-11-15T10:34:58.905Z,Holothuria (Metriatyla) scabra,
,,Holothuriidae,,Hubert Lyman Clark,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,974a4eca-ce95-429d-8102-e8de29ddc786,"Ludwig, 1875",MCZ:IZ:HOL-1820,,25.555649,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) surinamensis,HOL-1820,-80.207057,,,surinamensis,,IZ,Holothuria,Atlantic Ocean,2014-11-15T11:07:14.353Z,Holothuria (Semperothuria) surinamensis,
,,Holothuriidae,,"Hubert Lyman Clark, Carnegie Expedition to the Torres Strait",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,94f94178-cb8f-4092-99fa-2ecd314ef5c3,"(Selenka, 1867)",MCZ:IZ:HOL-980,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Microthele) nobilis,HOL-980,,,,nobilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T11:08:59.673Z,Holothuria (Microthele) nobilis,
,,Holothuriidae,,"Hubert Lyman Clark, Carnegie Expedition to the Torres Strait",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,51a5aaf9-ffa2-458f-867c-7b871d1e21ce,"Ludwig, 1875",MCZ:IZ:HOL-1047,,-10.592865,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Stauropora) modesta,HOL-1047,142.16461,,,modesta,,IZ,Holothuria,Pacific Ocean,2014-11-15T06:50:31.276Z,Holothuria (Stauropora) modesta,
,,Holothuriidae,,"Alvin Seale, Philippine Marine Biological Station",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,06fce83d-3f61-486d-aa34-3093c921ed80,"Selenka, 1867",MCZ:IZ:HOL-1104,,13.506196,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) rigida,HOL-1104,120.953295,,,rigida,,IZ,Holothuria,Pacific Ocean,2014-11-15T05:40:24.032Z,Holothuria (Cystipus) rigida,
,,Holothuriidae,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,c159234e-8785-4b01-86a5-6299d1ed125f,"Semper, 1868",MCZ:IZ:128116,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) inornata,128116,,,,inornata,,IZ,Holothuria,Pacific Ocean,2014-11-15T09:12:10.781Z,Holothuria (Halodeima) inornata,
,,Holothuriidae,,"C A W, Jr",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,543ed8d3-4398-40a6-b1d1-08bf3683c86a,"Semper, 1868",MCZ:IZ:HOL-4070,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-4070,,,,arenicola,,IZ,Holothuria,Pacific Ocean,2014-12-04T10:12:24.561Z,Holothuria (Thymiosycia) arenicola,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,4fd12b2b-3168-46d0-bb2c-70ff1322dfb2,"Selenka, 1867",MCZ:IZ:HOL-4086,,-20.445818,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Lessonothuria) pardalis,HOL-4086,149.042441,,,pardalis,,IZ,Holothuria,Pacific Ocean,2014-12-04T10:10:21.566Z,Holothuria (Lessonothuria) pardalis,
,Australia,Holothuriidae,15,Robert Lasley,Aspidochirotida,FLMNH,Holothuroidea,,0b7cead4-0b37-419c-be3e-4a3b7591b557,Forskaal,22A61990-04B6-418E-A1C5-5F61218AD3E7,,-22.74152,,9440-Echinodermata,113.6836,,5,impatiens,Western Australia,Invertebrate Zoology,Holothuria,,2014-10-16T20:54:22.794Z,Holothuria impatiens,2009
,,Holothuriidae,,Hubert Lyman Clark,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,fb03824d-8474-42bf-8217-66f7143e7e16,"(Selenka, 1867)",MCZ:IZ:HOL-569,,32.304444,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona) parvula,HOL-569,-64.751667,,,parvula,,IZ,Holothuria,Atlantic Ocean,2014-11-15T23:06:02.578Z,Holothuria (Platyperona) parvula,
,,Holothuriidae,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,MCZ,Holothuroidea,Echinodermata,6b77d639-808d-498d-a59c-eea1786230d2,"Semper, 1868",MCZ:IZ:HOL-1899,,-3.7638888889,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) inornata,HOL-1899,-79.7833333333,,,inornata,,IZ,Holothuria,Pacific Ocean,2014-11-15T21:05:25.082Z,Holothuria (Halodeima) inornata,
,,Holothuriidae,,Walter K. Fisher,Aspidochirotida,MCZ,Holothuroidea,Echinodermata,ae8e0bfb-1742-4159-891f-8dadd2557c88,"Ludwig, 1875",MCZ:IZ:HOL-1330,,17.005139,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) surinamensis,HOL-1330,-61.76248,,,surinamensis,,IZ,Holothuria,Atlantic Ocean,2014-11-15T18:13:38.655Z,Holothuria (Semperothuria) surinamensis,
,,Holothuriidae,,[no agent data],Aspidochirotida,MCZ,Holothuroidea,Echinodermata,0e3d8bef-73e4-46b5-b850-5b04eafc14d0,"Semper, 1868",MCZ:IZ:HOL-1381,,19.287083,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona) difficilis,HOL-1381,166.74539,,,difficilis,,IZ,Holothuria,Pacific Ocean,2014-11-15T12:25:31.522Z,Holothuria (Platyperona) difficilis,
